trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
T000054,05:49:53,05:50:23,1771,34,,0,0,
T000054,05:51:23,05:51:53,518,35,,0,0,
T000054,05:52:54,05:53:24,519,36,,0,0,
T000054,05:54:25,05:54:55,520,37,,0,0,
T000054,05:55:55,05:56:25,521,38,,0,0,
T000054,05:57:26,05:57:56,366,39,,0,0,
T000054,05:58:57,05:59:27,299,40,,0,0,
T000054,06:00:27,06:00:57,302,41,,0,0,
T000054,06:01:58,06:02:28,303,42,,0,0,
T000054,06:03:29,06:03:59,361,43,,0,0,
T000054,06:05:00,06:05:30,1403,44,,0,0,
T000055,05:00:00,05:00:30,725,1,,0,0,
T000055,05:01:18,05:01:48,630,2,,0,0,
T000055,05:02:37,05:03:07,631,3,,0,0,
T000055,05:03:56,05:04:26,632,4,,0,0,
T000055,05:05:15,05:05:45,633,5,,0,0,
T000055,05:06:34,05:07:04,1852,6,,0,0,
T000055,05:07:53,05:08:23,1853,7,,0,0,
T000055,05:09:12,05:09:42,1855,8,,0,0,
T000055,05:10:31,05:11:01,1856,9,,0,0,
T000055,05:11:50,05:12:20,1854,10,,0,0,
T000055,05:13:09,05:13:39,1857,11,,0,0,
T000055,05:14:28,05:14:58,1858,12,,0,0,
T000055,05:15:47,05:16:17,1859,13,,0,0,
T000055,05:17:06,05:17:36,1861,14,,0,0,
T000055,05:18:25,05:18:55,1863,15,,0,0,
T000055,05:19:44,05:20:14,1865,16,,0,0,
T000055,05:21:03,05:21:33,1893,17,,0,0,
T000055,05:22:22,05:22:52,1886,18,,0,0,
T000055,05:23:41,05:24:11,1887,19,,0,0,
T000055,05:25:00,05:25:30,1895,20,,0,0,
T000055,05:26:18,05:26:48,1888,21,,0,0,
T000055,05:27:37,05:28:07,1898,22,,0,0,
T000055,05:28:56,05:29:26,1892,23,,0,0,
T000055,05:30:15,05:30:45,1900,24,,0,0,
T000055,05:31:34,05:32:04,1894,25,,0,0,
T000055,05:32:53,05:33:23,1902,26,,0,0,
T000055,05:34:12,05:34:42,1896,27,,0,0,
T000055,05:35:31,05:36:01,1904,28,,0,0,
T000055,05:36:50,05:37:20,1897,29,,0,0,
T000055,05:38:09,05:38:39,1906,30,,0,0,
T000055,05:39:28,05:39:58,1899,31,,0,0,
T000055,05:40:47,05:41:17,1908,32,,0,0,
T000055,05:42:06,05:42:36,1901,33,,0,0,
T000055,05:43:25,05:43:55,1910,34,,0,0,
T000055,05:44:44,05:45:14,1903,35,,0,0,
T000055,05:46:03,05:46:33,1905,36,,0,0,
T000055,05:47:22,05:47:52,1116,37,,0,0,
T000055,05:48:41,05:49:11,1239,38,,0,0,
T000055,05:50:00,05:50:30,166,39,,0,0,
T000056,05:00:00,05:00:30,166,1,,0,0,
T000056,05:01:28,05:01:58,3843,2,,0,0,
T000056,05:02:56,05:03:26,1926,3,,0,0,
T000056,05:04:24,05:04:54,1921,4,,0,0,
T000056,05:05:52,05:06:22,1928,5,,0,0,
T000056,05:07:21,05:07:51,4750,6,,0,0,
T000056,05:08:49,05:09:19,1930,7,,0,0,
T000056,05:10:17,05:10:47,1923,8,,0,0,
T000056,05:11:45,05:12:15,1932,9,,0,0,
T000056,05:13:14,05:13:44,1927,10,,0,0,
T000056,05:14:42,05:15:12,1934,11,,0,0,
T000056,05:16:10,05:16:40,1929,12,,0,0,
T000056,05:17:38,05:18:08,1937,13,,0,0,
T000056,05:19:07,05:19:37,1931,14,,0,0,
T000056,05:20:35,05:21:05,1939,15,,0,0,
T000056,05:22:03,05:22:33,1941,16,,0,0,
T000056,05:23:31,05:24:01,1933,17,,0,0,
T000056,05:25:00,05:25:30,1935,18,,0,0,
T000056,05:26:28,05:26:58,1789,19,,0,0,
T000056,05:27:56,05:28:26,1788,20,,0,0,
T000056,05:29:24,05:29:54,1791,21,,0,0,
T000056,05:30:52,05:31:22,1790,22,,0,0,
T000056,05:32:21,05:32:51,1792,23,,0,0,
T000056,05:33:49,05:34:19,1793,24,,0,0,
T000056,05:35:17,05:35:47,1794,25,,0,0,
T000056,05:36:45,05:37:15,1795,26,,0,0,
T000056,05:38:14,05:38:44,7177,27,,0,0,
T000056,05:39:42,05:40:12,1797,28,,0,0,
T000056,05:41:10,05:41:40,1796,29,,0,0,
T000056,05:42:38,05:43:08,709,30,,0,0,
T000056,05:44:07,05:44:37,714,31,,0,0,
T000056,05:45:35,05:46:05,710,32,,0,0,
T000056,05:47:03,05:47:33,716,33,,0,0,
T000056,05:48:31,05:49:01,713,34,,0,0,
T000056,05:50:00,05:50:30,725,35,,0,0,
T000057,05:00:00,05:00:30,7683,1,,0,0,
T000057,05:01:57,05:02:27,7870,2,,0,0,
T000057,05:03:55,05:04:25,7872,3,,0,0,
T000057,05:05:53,05:06:23,7874,4,,0,0,
T000057,05:07:51,05:08:21,7875,5,,0,0,
T000057,05:09:49,05:10:19,7878,6,,0,0,
T000057,05:11:47,05:12:17,7879,7,,0,0,
T000057,05:13:45,05:14:15,7882,8,,0,0,
T000057,05:15:42,05:16:12,7117,9,,0,0,
T000057,05:17:40,05:18:10,8086,10,,0,0,
T000057,05:19:38,05:20:08,415,11,,0,0,
T000057,05:21:36,05:22:06,7916,12,,0,0,
T000057,05:23:34,05:24:04,7917,13,,0,0,
T000057,05:25:32,05:26:02,7919,14,,0,0,
T000057,05:27:30,05:28:00,8170,15,,0,0,
T000057,05:29:27,05:29:57,3998,16,,0,0,
T000057,05:31:25,05:31:55,4000,17,,0,0,
T000057,05:33:23,05:33:53,3993,18,,0,0,
T000057,05:35:21,05:35:51,4002,19,,0,0,
T000057,05:37:19,05:37:49,4004,20,,0,0,
T000057,05:39:17,05:39:47,3996,21,,0,0,
T000057,05:41:15,05:41:45,7944,22,,0,0,
T000057,05:43:12,05:43:42,4188,23,,0,0,
T000057,05:45:10,05:45:40,4189,24,,0,0,
T000057,05:47:08,05:47:38,7678,25,,0,0,
T000057,05:49:06,05:49:36,7809,26,,0,0,
T000057,05:51:04,05:51:34,8187,27,,0,0,
T000057,05:53:02,05:53:32,8189,28,,0,0,
T000057,05:55:00,05:55:30,8110,29,,0,0,
T000058,05:00:00,05:00:30,8110,1,,0,0,
T000058,05:01:53,05:02:23,8190,2,,0,0,
T000058,05:03:47,05:04:17,8188,3,,0,0,
T000058,05:05:41,05:06:11,7808,4,,0,0,
T000058,05:07:35,05:08:05,7810,5,,0,0,
T000058,05:09:28,05:09:58,4184,6,,0,0,
T000058,05:11:22,05:11:52,4185,7,,0,0,
T000058,05:13:16,05:13:46,7943,8,,0,0,
T000058,05:15:10,05:15:40,4058,9,,0,0,
T000058,05:17:04,05:17:34,4064,10,,0,0,
T000058,05:18:57,05:19:27,4066,11,,0,0,
T000058,05:20:51,05:21:21,4068,12,,0,0,
T000058,05:22:45,05:23:15,4060,13,,0,0,
T000058,05:24:39,05:25:09,4061,14,,0,0,
T000058,05:26:33,05:27:03,4063,15,,0,0,
T000058,05:28:26,05:28:56,8171,16,,0,0,
T000058,05:30:20,05:30:50,7920,17,,0,0,
T000058,05:32:14,05:32:44,7918,18,,0,0,
T000058,05:34:08,05:34:38,7915,19,,0,0,
T000058,05:36:02,05:36:32,416,20,,0,0,
T000058,05:37:55,05:38:25,8154,21,,0,0,
T000058,05:39:49,05:40:19,7116,22,,0,0,
T000058,05:41:43,05:42:13,7881,23,,0,0,
T000058,05:43:37,05:44:07,7880,24,,0,0,
T000058,05:45:31,05:46:01,7877,25,,0,0,
T000058,05:47:24,05:47:54,7876,26,,0,0,
T000058,05:49:18,05:49:48,8153,27,,0,0,
T000058,05:51:12,05:51:42,7873,28,,0,0,
T000058,05:53:06,05:53:36,7871,29,,0,0,
T000058,05:55:00,05:55:30,7683,30,,0,0,
T000059,05:00:00,05:00:30,6940,1,,0,0,
T000059,05:01:23,05:01:53,7867,2,,0,0,
T000059,05:02:46,05:03:16,8082,3,,0,0,
T000059,05:04:10,05:04:40,419,4,,0,0,
T000059,05:05:33,05:06:03,420,5,,0,0,
T000059,05:06:56,05:07:26,421,6,,0,0,
T000059,05:08:20,05:08:50,423,7,,0,0,
T000059,05:09:43,05:10:13,299,8,,0,0,
T000059,05:11:06,05:11:36,302,9,,0,0,
T000059,05:12:30,05:13:00,301,10,,0,0,
T000059,05:13:53,05:14:23,305,11,,0,0,
T000059,05:15:16,05:15:46,361,12,,0,0,
T000059,05:16:40,05:17:10,362,13,,0,0,
T000059,05:18:03,05:18:33,7858,14,,0,0,
T000059,05:19:26,05:19:56,7856,15,,0,0,
T000059,05:20:50,05:21:20,7599,16,,0,0,
T000059,05:22:13,05:22:43,7860,17,,0,0,
T000059,05:23:36,05:24:06,2543,18,,0,0,
T000059,05:25:00,05:25:30,2545,19,,0,0,
T000059,05:26:23,05:26:53,2552,20,,0,0,
T000059,05:27:46,05:28:16,1654,21,,0,0,
T000059,05:29:10,05:29:40,1652,22,,0,0,
T000059,05:30:33,05:31:03,539,23,,0,0,
T000059,05:31:56,05:32:26,2729,24,,0,0,
T000059,05:33:20,05:33:50,2731,25,,0,0,
T000059,05:34:43,05:35:13,2892,26,,0,0,
T000059,05:36:06,05:36:36,2901,27,,0,0,
T000059,05:37:30,05:38:00,2891,28,,0,0,
T000059,05:38:53,05:39:23,1657,29,,0,0,
T000059,05:40:16,05:40:46,2896,30,,0,0,
T000059,05:41:40,05:42:10,72,31,,0,0,
T000059,05:43:03,05:43:33,64,32,,0,0,
T000059,05:44:26,05:44:56,4754,33,,0,0,
T000059,05:45:50,05:46:20,73,34,,0,0,
T000059,05:47:13,05:47:43,213,35,,0,0,
T000059,05:48:36,05:49:06,6834,36,,0,0,
T000059,05:50:00,05:50:30,946,37,,0,0,
T000060,05:00:00,05:00:30,946,1,,0,0,
T000060,05:01:21,05:01:51,976,2,,0,0,
T000060,05:02:42,05:03:12,964,3,,0,0,
T000060,05:04:03,05:04:33,937,4,,0,0,
T000060,05:05:24,05:05:54,938,5,,0,0,
T000060,05:06:45,05:07:15,944,6,,0,0,
T000060,05:08:06,05:08:36,208,7,,0,0,
T000060,05:09:27,05:09:57,211,8,,0,0,
T000060,05:10:48,05:11:18,209,9,,0,0,
T000060,05:12:09,05:12:39,210,10,,0,0,
T000060,05:13:30,05:14:00,212,11,,0,0,
T000060,05:14:51,05:15:21,2897,12,,0,0,
T000060,05:16:12,05:16:42,1760,13,,0,0,
T000060,05:17:34,05:18:04,2903,14,,0,0,
T000060,05:18:55,05:19:25,2894,15,,0,0,
T000060,05:20:16,05:20:46,2898,16,,0,0,
T000060,05:21:37,05:22:07,2770,17,,0,0,
T000060,05:22:58,05:23:28,2767,18,,0,0,
T000060,05:24:19,05:24:49,1766,19,,0,0,
T000060,05:25:40,05:26:10,1767,20,,0,0,
T000060,05:27:01,05:27:31,1769,21,,0,0,
T000060,05:28:22,05:28:52,2746,22,,0,0,
T000060,05:29:43,05:30:13,2748,23,,0,0,
T000060,05:31:04,05:31:34,2747,24,,0,0,
T000060,05:32:25,05:32:55,7600,25,,0,0,
T000060,05:33:47,05:34:17,7848,26,,0,0,
T000060,05:35:08,05:35:38,7857,27,,0,0,
T000060,05:36:29,05:36:59,7859,28,,0,0,
T000060,05:37:50,05:38:20,363,29,,0,0,
T000060,05:39:11,05:39:41,364,30,,0,0,
T000060,05:40:32,05:41:02,365,31,,0,0,
T000060,05:41:53,05:42:23,366,32,,0,0,
T000060,05:43:14,05:43:44,476,33,,0,0,
T000060,05:44:35,05:45:05,473,34,,0,0,
T000060,05:45:56,05:46:26,475,35,,0,0,
T000060,05:47:17,05:47:47,8082,36,,0,0,
T000060,05:48:38,05:49:08,419,37,,0,0,
T000060,05:50:00,05:50:30,6940,38,,0,0,
